DateTim,ReservoirIdentifier,ReservoirName,WaterLevel,WaterStorageRate
"2019-08-12T00:00:00","20501","鯉魚潭水庫","300.25","100.03"
"2019-08-13T00:00:00","20501","鯉魚潭水庫","300.04","99.23"
"2019-08-14T00:00:00","20501","鯉魚潭水庫","299.96","98.92"
"2019-08-15T00:00:00","20501","鯉魚潭水庫","300.13","99.57"
"2019-08-16T00:00:00","20501","鯉魚潭水庫","300.3","100.22"
"2019-08-17T00:00:00","20501","鯉魚潭水庫","300.35","100.41"
"2019-08-18T00:00:00","20501","鯉魚潭水庫","300.15","99.65"
"2019-08-19T00:00:00","20501","鯉魚潭水庫","300.24","99.99"
"2019-08-20T00:00:00","20501","鯉魚潭水庫","300.09","99.42"
"2019-08-21T00:00:00","20501","鯉魚潭水庫","300.01","99.11"
"2019-08-22T00:00:00","20501","鯉魚潭水庫","299.95","98.88"
"2019-08-23T00:00:00","20501","鯉魚潭水庫","300.03","99.19"
"2019-08-25T00:00:00","20501","鯉魚潭水庫","300.11","99.49"
"2019-08-26T00:00:00","20501","鯉魚潭水庫","300.11","99.49"
"2019-08-27T00:00:00","20501","鯉魚潭水庫","300.11","99.49"
"2019-08-28T00:00:00","20501","鯉魚潭水庫","300.11","99.49"
"2019-08-29T00:00:00","20501","鯉魚潭水庫","300.11","99.49"
"2019-08-30T00:00:00","20501","鯉魚潭水庫","300.1","99.45"
"2019-08-31T00:00:00","20501","鯉魚潭水庫","300.1","99.45"
"2019-09-01T00:00:00","20501","鯉魚潭水庫","300.1","99.45"
"2019-09-02T00:00:00","20501","鯉魚潭水庫","300.11","99.49"
"2019-09-03T00:00:00","20501","鯉魚潭水庫","300.1","99.45"
"2019-09-04T00:00:00","20501","鯉魚潭水庫","300.09","99.42"
"2019-09-06T00:00:00","20501","鯉魚潭水庫","300.08","99.38"
"2019-09-07T00:00:00","20501","鯉魚潭水庫","300.06","99.3"
"2019-09-08T00:00:00","20501","鯉魚潭水庫","300.06","99.3"
"2019-09-09T00:00:00","20501","鯉魚潭水庫","300.04","99.23"
"2019-09-10T00:00:00","20501","鯉魚潭水庫","300.04","99.23"
"2019-09-11T00:00:00","20501","鯉魚潭水庫","300.03","99.19"
"2019-09-12T00:00:00","20501","鯉魚潭水庫","300.04","99.23"
"2019-09-13T00:00:00","20501","鯉魚潭水庫","300.02","99.15"
"2019-09-14T00:00:00","20501","鯉魚潭水庫","300.01","99.11"
"2019-09-15T00:00:00","20501","鯉魚潭水庫","300.01","99.11"
"2019-09-16T00:00:00","20501","鯉魚潭水庫","300.01","99.11"
"2019-09-17T00:00:00","20501","鯉魚潭水庫","300","99.07"
"2019-09-18T00:00:00","20501","鯉魚潭水庫","299.98","99"
"2019-09-19T00:00:00","20501","鯉魚潭水庫","299.98","99"
"2019-09-20T00:00:00","20501","鯉魚潭水庫","299.96","98.92"
"2019-09-21T00:00:00","20501","鯉魚潭水庫","299.98","99"
"2019-09-22T00:00:00","20501","鯉魚潭水庫","299.98","99"
"2019-09-23T00:00:00","20501","鯉魚潭水庫","299.97","98.96"
"2019-09-24T00:00:00","20501","鯉魚潭水庫","299.96","98.92"
"2019-09-25T00:00:00","20501","鯉魚潭水庫","299.96","98.92"
"2019-09-26T00:00:00","20501","鯉魚潭水庫","299.98","99"
"2019-09-27T00:00:00","20501","鯉魚潭水庫","299.95","98.88"
"2019-09-28T00:00:00","20501","鯉魚潭水庫","299.95","98.88"
"2019-09-29T00:00:00","20501","鯉魚潭水庫","299.96","98.92"
"2019-09-30T00:00:00","20501","鯉魚潭水庫","299.95","98.88"
"2019-10-01T00:00:00","20501","鯉魚潭水庫","300.04","99.23"
"2019-10-02T00:00:00","20501","鯉魚潭水庫","300.08","99.38"
"2019-10-03T00:00:00","20501","鯉魚潭水庫","300.01","99.11"
"2019-10-04T00:00:00","20501","鯉魚潭水庫","299.99","99.04"
"2019-10-05T00:00:00","20501","鯉魚潭水庫","299.98","99"
"2019-10-06T00:00:00","20501","鯉魚潭水庫","299.98","99"
"2019-10-07T00:00:00","20501","鯉魚潭水庫","299.97","98.96"
"2019-10-08T00:00:00","20501","鯉魚潭水庫","299.95","98.88"
"2019-10-09T00:00:00","20501","鯉魚潭水庫","299.93","98.81"
"2019-10-10T00:00:00","20501","鯉魚潭水庫","299.93","98.81"
"2019-10-11T00:00:00","20501","鯉魚潭水庫","299.92","98.77"
"2019-10-12T00:00:00","20501","鯉魚潭水庫","299.9","98.7"
"2019-10-13T00:00:00","20501","鯉魚潭水庫","299.88","98.62"
"2019-10-14T00:00:00","20501","鯉魚潭水庫","299.84","98.47"
"2019-10-15T00:00:00","20501","鯉魚潭水庫","299.84","98.47"
"2019-10-16T00:00:00","20501","鯉魚潭水庫","299.8","98.32"
"2019-10-17T00:00:00","20501","鯉魚潭水庫","299.78","98.25"
"2019-10-18T00:00:00","20501","鯉魚潭水庫","299.74","98.1"
"2019-10-19T00:00:00","20501","鯉魚潭水庫","299.73","98.06"
"2019-10-20T00:00:00","20501","鯉魚潭水庫","299.68","97.87"
"2019-10-21T00:00:00","20501","鯉魚潭水庫","299.64","97.72"
"2019-10-22T00:00:00","20501","鯉魚潭水庫","299.6","97.57"
"2019-10-23T00:00:00","20501","鯉魚潭水庫","299.56","97.42"
"2019-10-24T00:00:00","20501","鯉魚潭水庫","299.5","97.19"
"2019-10-25T00:00:00","20501","鯉魚潭水庫","299.45","97.01"
"2019-10-26T00:00:00","20501","鯉魚潭水庫","299.38","96.75"
"2019-10-27T00:00:00","20501","鯉魚潭水庫","299.33","96.56"
"2019-10-28T00:00:00","20501","鯉魚潭水庫","299.27","96.34"
"2019-10-29T00:00:00","20501","鯉魚潭水庫","299.21","96.12"
"2019-10-30T00:00:00","20501","鯉魚潭水庫","299.1","95.71"
"2019-10-31T00:00:00","20501","鯉魚潭水庫","298.99","95.3"
"2019-11-01T00:00:00","20501","鯉魚潭水庫","298.88","94.89"
"2019-11-02T00:00:00","20501","鯉魚潭水庫","298.76","94.45"
"2019-11-03T00:00:00","20501","鯉魚潭水庫","298.64","94.01"
"2019-11-04T00:00:00","20501","鯉魚潭水庫","298.51","93.53"
"2019-11-05T00:00:00","20501","鯉魚潭水庫","298.37","93.02"
"2019-11-06T00:00:00","20501","鯉魚潭水庫","298.24","92.55"
"2019-11-07T00:00:00","20501","鯉魚潭水庫","298.11","92.08"
"2019-11-08T00:00:00","20501","鯉魚潭水庫","297.99","91.64"
"2019-11-09T00:00:00","20501","鯉魚潭水庫","297.85","91.14"
"2019-11-11T00:00:00","20501","鯉魚潭水庫","297.59","90.21"
"2019-11-12T00:00:00","20501","鯉魚潭水庫","297.49","89.85"
"2019-11-13T00:00:00","20501","鯉魚潭水庫","297.41","89.56"
"2019-11-14T00:00:00","20501","鯉魚潭水庫","297.31","89.21"
"2019-11-15T00:00:00","20501","鯉魚潭水庫","297.21","88.85"
"2019-11-16T00:00:00","20501","鯉魚潭水庫","297.13","88.57"
"2019-11-17T00:00:00","20501","鯉魚潭水庫","297.05","88.29"
"2019-11-18T00:00:00","20501","鯉魚潭水庫","296.96","87.97"
"2019-11-19T00:00:00","20501","鯉魚潭水庫","296.89","87.72"
"2019-11-20T00:00:00","20501","鯉魚潭水庫","296.82","87.48"
"2019-11-21T00:00:00","20501","鯉魚潭水庫","296.74","87.2"
"2019-11-22T00:00:00","20501","鯉魚潭水庫","296.66","86.92"
"2019-11-23T00:00:00","20501","鯉魚潭水庫","296.59","86.67"
"2019-11-24T00:00:00","20501","鯉魚潭水庫","296.51","86.39"
"2019-11-25T00:00:00","20501","鯉魚潭水庫","296.42","86.08"
"2019-11-26T00:00:00","20501","鯉魚潭水庫","296.34","85.8"
"2019-11-27T00:00:00","20501","鯉魚潭水庫","296.25","85.49"
"2019-11-28T00:00:00","20501","鯉魚潭水庫","296.16","85.18"
"2019-11-29T00:00:00","20501","鯉魚潭水庫","296.07","84.87"
"2019-11-30T00:00:00","20501","鯉魚潭水庫","295.98","84.56"
"2019-12-02T00:00:00","20501","鯉魚潭水庫","295.79","83.91"
"2019-12-03T00:00:00","20501","鯉魚潭水庫","295.69","83.57"
"2019-12-04T00:00:00","20501","鯉魚潭水庫","295.59","83.23"
"2019-12-05T00:00:00","20501","鯉魚潭水庫","295.49","82.89"
"2019-12-06T00:00:00","20501","鯉魚潭水庫","295.51","82.96"
"2019-12-07T00:00:00","20501","鯉魚潭水庫","295.5","82.93"
"2019-12-08T00:00:00","20501","鯉魚潭水庫","295.55","83.1"
"2019-12-09T00:00:00","20501","鯉魚潭水庫","295.46","82.79"
"2019-12-10T00:00:00","20501","鯉魚潭水庫","295.39","82.55"
"2019-12-11T00:00:00","20501","鯉魚潭水庫","295.32","82.31"
"2019-12-12T00:00:00","20501","鯉魚潭水庫","295.24","82.04"
"2019-12-13T00:00:00","20501","鯉魚潭水庫","295.12","81.64"
"2019-12-15T00:00:00","20501","鯉魚潭水庫","294.93","81"
"2019-12-16T00:00:00","20501","鯉魚潭水庫","294.81","80.6"
"2019-12-17T00:00:00","20501","鯉魚潭水庫","294.7","80.24"
"2019-12-18T00:00:00","20501","鯉魚潭水庫","294.59","79.87"
"2019-12-19T00:00:00","20501","鯉魚潭水庫","294.48","79.51"
"2019-12-20T00:00:00","20501","鯉魚潭水庫","294.38","79.18"
"2019-12-21T00:00:00","20501","鯉魚潭水庫","294.26","78.78"
"2019-12-22T00:00:00","20501","鯉魚潭水庫","294.16","78.45"
"2019-12-23T00:00:00","20501","鯉魚潭水庫","294.05","78.08"
"2019-12-24T00:00:00","20501","鯉魚潭水庫","293.94","77.73"
"2019-12-25T00:00:00","20501","鯉魚潭水庫","293.81","77.31"
"2019-12-26T00:00:00","20501","鯉魚潭水庫","293.71","76.99"
"2019-12-27T00:00:00","20501","鯉魚潭水庫","293.6","76.63"
"2019-12-28T00:00:00","20501","鯉魚潭水庫","293.48","76.24"
"2019-12-29T00:00:00","20501","鯉魚潭水庫","293.39","75.95"
"2019-12-30T00:00:00","20501","鯉魚潭水庫","293.49","76.28"
"2019-12-31T00:00:00","20501","鯉魚潭水庫","293.55","76.47"
"2020-01-01T00:00:00","20501","鯉魚潭水庫","293.65","76.79"
"2020-01-02T00:00:00","20501","鯉魚潭水庫","293.64","76.76"
"2020-01-03T00:00:00","20501","鯉魚潭水庫","293.58","76.57"
"2020-01-05T00:00:00","20501","鯉魚潭水庫","293.43","76.08"
"2020-01-06T00:00:00","20501","鯉魚潭水庫","293.3","75.66"
"2020-01-07T00:00:00","20501","鯉魚潭水庫","293.21","75.37"
"2020-01-08T00:00:00","20501","鯉魚潭水庫","293.11","75.05"
"2020-01-09T00:00:00","20501","鯉魚潭水庫","292.96","74.57"
"2020-01-10T00:00:00","20501","鯉魚潭水庫","292.88","74.32"
"2020-01-11T00:00:00","20501","鯉魚潭水庫","292.79","74.04"
"2020-01-12T00:00:00","20501","鯉魚潭水庫","292.68","73.69"
"2020-01-13T00:00:00","20501","鯉魚潭水庫","292.55","73.29"
"2020-01-14T00:00:00","20501","鯉魚潭水庫","292.43","72.91"
"2020-01-15T00:00:00","20501","鯉魚潭水庫","292.32","72.56"
"2020-01-16T00:00:00","20501","鯉魚潭水庫","292.21","72.22"
"2020-01-17T00:00:00","20501","鯉魚潭水庫","292.08","71.81"
"2020-01-18T00:00:00","20501","鯉魚潭水庫","291.95","71.41"
"2020-01-19T00:00:00","20501","鯉魚潭水庫","291.84","71.07"
"2020-01-20T00:00:00","20501","鯉魚潭水庫","291.7","70.65"
"2020-01-21T00:00:00","20501","鯉魚潭水庫","291.55","70.19"
"2020-01-22T00:00:00","20501","鯉魚潭水庫","291.42","69.79"
"2020-01-23T00:00:00","20501","鯉魚潭水庫","291.3","69.43"
"2020-01-24T00:00:00","20501","鯉魚潭水庫","291.15","68.97"
"2020-01-25T00:00:00","20501","鯉魚潭水庫","291.01","68.54"
"2020-01-26T00:00:00","20501","鯉魚潭水庫","290.88","68.15"
"2020-01-27T00:00:00","20501","鯉魚潭水庫","290.9","68.21"
"2020-01-28T00:00:00","20501","鯉魚潭水庫","290.84","68.03"
"2020-01-29T00:00:00","20501","鯉魚潭水庫","290.69","67.59"
"2020-01-30T00:00:00","20501","鯉魚潭水庫","290.57","67.23"
"2020-01-31T00:00:00","20501","鯉魚潭水庫","290.45","66.87"
"2020-02-01T00:00:00","20501","鯉魚潭水庫","290.32","66.49"
"2020-02-02T00:00:00","20501","鯉魚潭水庫","290.17","66.04"
"2020-02-03T00:00:00","20501","鯉魚潭水庫","290.03","65.62"
"2020-02-04T00:00:00","20501","鯉魚潭水庫","289.89","65.22"
"2020-02-05T00:00:00","20501","鯉魚潭水庫","289.77","64.87"
"2020-02-06T00:00:00","20501","鯉魚潭水庫","289.65","64.52"
"2020-02-07T00:00:00","20501","鯉魚潭水庫","289.5","64.09"
"2020-02-08T00:00:00","20501","鯉魚潭水庫","289.34","63.62"
"2020-02-09T00:00:00","20501","鯉魚潭水庫","289.19","63.19"
"2020-02-10T00:00:00","20501","鯉魚潭水庫","289.04","62.75"
"2020-02-11T00:00:00","20501","鯉魚潭水庫","288.91","62.38"
"2020-02-12T00:00:00","20501","鯉魚潭水庫","288.76","61.96"
"2020-02-13T00:00:00","20501","鯉魚潭水庫","288.62","61.57"
"2020-02-14T00:00:00","20501","鯉魚潭水庫","288.51","61.27"
"2020-02-15T00:00:00","20501","鯉魚潭水庫","288.38","60.9"
"2020-02-16T00:00:00","20501","鯉魚潭水庫","288.25","60.54"
"2020-02-17T00:00:00","20501","鯉魚潭水庫","287.99","59.81"
"2020-02-18T00:00:00","20501","鯉魚潭水庫","287.71","59.06"
"2020-02-19T00:00:00","20501","鯉魚潭水庫","287.43","58.3"
"2020-02-20T00:00:00","20501","鯉魚潭水庫","287.15","57.54"
"2020-02-21T00:00:00","20501","鯉魚潭水庫","286.85","56.78"
"2020-02-23T00:00:00","20501","鯉魚潭水庫","286.28","55.25"
"2020-02-24T00:00:00","20501","鯉魚潭水庫","285.99","54.49"
"2020-02-25T00:00:00","20501","鯉魚潭水庫","285.69","53.75"
"2020-02-26T00:00:00","20501","鯉魚潭水庫","285.4","53.01"
"2020-02-27T00:00:00","20501","鯉魚潭水庫","285.13","52.32"
"2020-02-28T00:00:00","20501","鯉魚潭水庫","284.87","51.67"
"2020-03-02T00:00:00","20501","鯉魚潭水庫","284.04","49.61"
"2020-03-03T00:00:00","20501","鯉魚潭水庫","283.76","48.94"
"2020-03-04T00:00:00","20501","鯉魚潭水庫","283.48","48.26"
"2020-03-05T00:00:00","20501","鯉魚潭水庫","283.2","47.59"
"2020-03-06T00:00:00","20501","鯉魚潭水庫","283.05","47.23"
"2020-03-07T00:00:00","20501","鯉魚潭水庫","282.85","46.76"
"2020-03-08T00:00:00","20501","鯉魚潭水庫","282.64","46.27"
"2020-03-09T00:00:00","20501","鯉魚潭水庫","282.36","45.61"
"2020-03-10T00:00:00","20501","鯉魚潭水庫","282.2","45.24"
"2020-03-12T00:00:00","20501","鯉魚潭水庫","282.19","45.22"
"2020-03-13T00:00:00","20501","鯉魚潭水庫","282.09","44.98"
"2020-03-14T00:00:00","20501","鯉魚潭水庫","281.92","44.59"
"2020-03-15T00:00:00","20501","鯉魚潭水庫","281.79","44.3"
"2020-03-16T00:00:00","20501","鯉魚潭水庫","281.68","44.05"
"2020-03-17T00:00:00","20501","鯉魚潭水庫","281.49","43.62"
"2020-03-18T00:00:00","20501","鯉魚潭水庫","281.3","43.19"
"2020-03-19T00:00:00","20501","鯉魚潭水庫","281.15","42.86"
"2020-03-20T00:00:00","20501","鯉魚潭水庫","280.96","42.43"
"2020-03-21T00:00:00","20501","鯉魚潭水庫","280.8","42.08"
"2020-03-22T00:00:00","20501","鯉魚潭水庫","280.63","41.72"
"2020-03-23T00:00:00","20501","鯉魚潭水庫","280.44","41.3"
"2020-03-24T00:00:00","20501","鯉魚潭水庫","280.26","40.91"
"2020-03-25T00:00:00","20501","鯉魚潭水庫","280.07","40.5"
"2020-03-26T00:00:00","20501","鯉魚潭水庫","279.84","40.02"
"2020-03-27T00:00:00","20501","鯉魚潭水庫","279.64","39.6"
"2020-03-28T00:00:00","20501","鯉魚潭水庫","279.47","39.25"
"2020-03-29T00:00:00","20501","鯉魚潭水庫","279.33","38.96"
"2020-03-30T00:00:00","20501","鯉魚潭水庫","279.15","38.59"
"2020-03-31T00:00:00","20501","鯉魚潭水庫","279.01","38.3"
"2020-04-01T00:00:00","20501","鯉魚潭水庫","278.84","37.96"
"2020-04-02T00:00:00","20501","鯉魚潭水庫","278.61","37.51"
"2020-04-03T00:00:00","20501","鯉魚潭水庫","278.6","37.49"
"2020-04-04T00:00:00","20501","鯉魚潭水庫","278.48","37.25"
"2020-04-06T00:00:00","20501","鯉魚潭水庫","278.24","36.77"
"2020-04-07T00:00:00","20501","鯉魚潭水庫","278.21","36.72"
"2020-04-08T00:00:00","20501","鯉魚潭水庫","278.48","37.25"
"2020-04-09T00:00:00","20501","鯉魚潭水庫","278.51","37.31"
"2020-04-10T00:00:00","20501","鯉魚潭水庫","278.49","37.27"
"2020-04-11T00:00:00","20501","鯉魚潭水庫","278.45","37.19"
"2020-04-12T00:00:00","20501","鯉魚潭水庫","278.36","37.01"
"2020-04-13T00:00:00","20501","鯉魚潭水庫","278.38","37.05"
"2020-04-14T00:00:00","20501","鯉魚潭水庫","278.41","37.11"
"2020-04-15T00:00:00","20501","鯉魚潭水庫","278.31","36.91"
"2020-04-16T00:00:00","20501","鯉魚潭水庫","278.23","36.75"
"2020-04-17T00:00:00","20501","鯉魚潭水庫","278.11","36.52"
"2020-04-18T00:00:00","20501","鯉魚潭水庫","277.93","36.17"
"2020-04-19T00:00:00","20501","鯉魚潭水庫","277.78","35.88"
"2020-04-20T00:00:00","20501","鯉魚潭水庫","277.64","35.62"
"2020-04-21T00:00:00","20501","鯉魚潭水庫","277.48","35.31"
"2020-04-22T00:00:00","20501","鯉魚潭水庫","277.29","34.95"
"2020-04-23T00:00:00","20501","鯉魚潭水庫","277.13","34.65"
"2020-04-24T00:00:00","20501","鯉魚潭水庫","277.14","34.66"
"2020-04-25T00:00:00","20501","鯉魚潭水庫","277.24","34.85"
"2020-04-26T00:00:00","20501","鯉魚潭水庫","277.26","34.89"
"2020-04-27T00:00:00","20501","鯉魚潭水庫","277.23","34.84"
"2020-04-28T00:00:00","20501","鯉魚潭水庫","277.19","34.76"
"2020-04-29T00:00:00","20501","鯉魚潭水庫","277.08","34.55"
"2020-04-30T00:00:00","20501","鯉魚潭水庫","276.95","34.31"
"2020-05-01T00:00:00","20501","鯉魚潭水庫","276.83","34.09"
"2020-05-02T00:00:00","20501","鯉魚潭水庫","276.7","33.86"
"2020-05-03T00:00:00","20501","鯉魚潭水庫","276.53","33.55"
"2020-05-04T00:00:00","20501","鯉魚潭水庫","276.32","33.17"
"2020-05-05T00:00:00","20501","鯉魚潭水庫","276.13","32.83"
"2020-05-06T00:00:00","20501","鯉魚潭水庫","275.94","32.49"
"2020-05-07T00:00:00","20501","鯉魚潭水庫","275.74","32.14"
"2020-05-08T00:00:00","20501","鯉魚潭水庫","275.49","31.71"
"2020-05-09T00:00:00","20501","鯉魚潭水庫","275.28","31.35"
"2020-05-10T00:00:00","20501","鯉魚潭水庫","275","30.86"
"2020-05-11T00:00:00","20501","鯉魚潭水庫","274.96","30.8"
"2020-05-12T00:00:00","20501","鯉魚潭水庫","274.9","30.69"
"2020-05-13T00:00:00","20501","鯉魚潭水庫","274.8","30.53"
"2020-05-14T00:00:00","20501","鯉魚潭水庫","274.63","30.24"
"2020-05-15T00:00:00","20501","鯉魚潭水庫","274.48","29.99"
"2020-05-16T00:00:00","20501","鯉魚潭水庫","274.27","29.64"
"2020-05-17T00:00:00","20501","鯉魚潭水庫","274.16","29.45"
"2020-05-18T00:00:00","20501","鯉魚潭水庫","274.12","29.39"
"2020-05-19T00:00:00","20501","鯉魚潭水庫","274.17","29.47"
"2020-05-20T00:00:00","20501","鯉魚潭水庫","274.36","29.79"
"2020-05-21T00:00:00","20501","鯉魚潭水庫","274.51","30.04"
"2020-05-22T00:00:00","20501","鯉魚潭水庫","275.3","31.38"
"2020-05-23T00:00:00","20501","鯉魚潭水庫","276.2","32.95"
"2020-05-24T00:00:00","20501","鯉魚潭水庫","277.35","35.06"
"2020-05-25T00:00:00","20501","鯉魚潭水庫","278.45","37.19"
"2020-05-26T00:00:00","20501","鯉魚潭水庫","279.43","39.17"
"2020-05-27T00:00:00","20501","鯉魚潭水庫","280.54","41.52"
"2020-05-28T00:00:00","20501","鯉魚潭水庫","281.95","44.66"
"2020-05-29T00:00:00","20501","鯉魚潭水庫","283.13","47.42"
"2020-05-30T00:00:00","20501","鯉魚潭水庫","284.07","49.69"
"2020-06-01T00:00:00","20501","鯉魚潭水庫","285.74","53.88"
"2020-06-02T00:00:00","20501","鯉魚潭水庫","286.48","55.8"
"2020-06-03T00:00:00","20501","鯉魚潭水庫","287.19","57.68"
"2020-06-04T00:00:00","20501","鯉魚潭水庫","287.89","59.58"
"2020-06-05T00:00:00","20501","鯉魚潭水庫","288.52","61.34"
"2020-06-06T00:00:00","20501","鯉魚潭水庫","289.06","62.86"
"2020-06-07T00:00:00","20501","鯉魚潭水庫","289.61","64.46"
"2020-06-08T00:00:00","20501","鯉魚潭水庫","290.25","66.34"
"2020-06-09T00:00:00","20501","鯉魚潭水庫","290.94","68.4"
"2020-06-10T00:00:00","20501","鯉魚潭水庫","291.59","70.39"
"2020-06-11T00:00:00","20501","鯉魚潭水庫","292.13","72.05"
"2020-06-12T00:00:00","20501","鯉魚潭水庫","292.56","73.4"
"2020-06-13T00:00:00","20501","鯉魚潭水庫","292.97","74.69"
"2020-06-14T00:00:00","20501","鯉魚潭水庫","293.35","75.92"
"2020-06-15T00:00:00","20501","鯉魚潭水庫","293.77","77.27"
"2020-06-16T00:00:00","20501","鯉魚潭水庫","294.1","78.34"
"2020-06-17T00:00:00","20501","鯉魚潭水庫","294.36","79.2"
"2020-06-18T00:00:00","20501","鯉魚潭水庫","294.6","80"
"2020-06-19T00:00:00","20501","鯉魚潭水庫","294.81","80.69"
"2020-06-20T00:00:00","20501","鯉魚潭水庫","295","81.32"
"2020-06-21T00:00:00","20501","鯉魚潭水庫","295.14","81.8"
"2020-06-22T00:00:00","20501","鯉魚潭水庫","295.27","82.24"
"2020-06-23T00:00:00","20501","鯉魚潭水庫","295.39","82.64"
"2020-06-24T00:00:00","20501","鯉魚潭水庫","295.49","82.98"
"2020-06-25T00:00:00","20501","鯉魚潭水庫","295.57","83.25"
"2020-06-26T00:00:00","20501","鯉魚潭水庫","295.67","83.59"
"2020-06-27T00:00:00","20501","鯉魚潭水庫","295.73","83.8"
"2020-06-28T00:00:00","20501","鯉魚潭水庫","295.78","83.97"
"2020-06-29T00:00:00","20501","鯉魚潭水庫","295.79","84"
"2020-06-30T00:00:00","20501","鯉魚潭水庫","295.84","84.17"
"2020-07-01T00:00:00","20501","鯉魚潭水庫","295.87","84.27"
"2020-07-02T00:00:00","20501","鯉魚潭水庫","295.95","84.54"
"2020-07-03T00:00:00","20501","鯉魚潭水庫","296.04","84.85"
"2020-07-04T00:00:00","20501","鯉魚潭水庫","296.08","84.99"
"2020-07-05T00:00:00","20501","鯉魚潭水庫","296.1","85.06"
"2020-07-06T00:00:00","20501","鯉魚潭水庫","296.1","85.06"
"2020-07-07T00:00:00","20501","鯉魚潭水庫","296.09","85.02"
"2020-07-08T00:00:00","20501","鯉魚潭水庫","296.09","85.02"
"2020-07-09T00:00:00","20501","鯉魚潭水庫","296.11","85.09"
"2020-07-10T00:00:00","20501","鯉魚潭水庫","296.08","84.99"
"2020-07-11T00:00:00","20501","鯉魚潭水庫","296.04","84.85"
"2020-07-12T00:00:00","20501","鯉魚潭水庫","295.98","84.64"
"2020-07-13T00:00:00","20501","鯉魚潭水庫","295.95","84.54"
"2020-07-14T00:00:00","20501","鯉魚潭水庫","295.89","84.34"
"2020-07-15T00:00:00","20501","鯉魚潭水庫","295.81","84.07"
"2020-07-16T00:00:00","20501","鯉魚潭水庫","295.71","83.73"
"2020-07-17T00:00:00","20501","鯉魚潭水庫","295.6","83.36"
"2020-07-18T00:00:00","20501","鯉魚潭水庫","295.48","82.95"
"2020-07-19T00:00:00","20501","鯉魚潭水庫","295.35","82.51"
"2020-07-20T00:00:00","20501","鯉魚潭水庫","295.22","82.07"
"2020-07-21T00:00:00","20501","鯉魚潭水庫","295.1","81.66"
"2020-07-22T00:00:00","20501","鯉魚潭水庫","294.9","80.99"
"2020-07-23T00:00:00","20501","鯉魚潭水庫","294.7","80.33"
"2020-07-24T00:00:00","20501","鯉魚潭水庫","294.57","79.9"
"2020-07-25T00:00:00","20501","鯉魚潭水庫","294.41","79.37"
"2020-07-26T00:00:00","20501","鯉魚潭水庫","294.26","78.87"
"2020-07-27T00:00:00","20501","鯉魚潭水庫","294.06","78.21"
"2020-07-28T00:00:00","20501","鯉魚潭水庫","293.95","77.85"
"2020-07-30T00:00:00","20501","鯉魚潭水庫","293.69","77.01"
"2020-07-31T00:00:00","20501","鯉魚潭水庫","293.53","76.5"
"2020-08-01T00:00:00","20501","鯉魚潭水庫","293.36","75.95"
"2020-08-02T00:00:00","20501","鯉魚潭水庫","293.23","75.53"
"2020-08-03T00:00:00","20501","鯉魚潭水庫","293.28","75.69"
"2020-08-04T00:00:00","20501","鯉魚潭水庫","293.71","77.08"
"2020-08-05T00:00:00","20501","鯉魚潭水庫","293.87","77.59"
"2020-08-06T00:00:00","20501","鯉魚潭水庫","293.94","77.82"
"2020-08-07T00:00:00","20501","鯉魚潭水庫","294.03","78.11"
"2020-08-08T00:00:00","20501","鯉魚潭水庫","294.09","78.31"
"2020-08-09T00:00:00","20501","鯉魚潭水庫","294.09","78.31"
"2020-08-10T00:00:00","20501","鯉魚潭水庫","294.08","78.28"
"2020-08-11T00:00:00","20501","鯉魚潭水庫","294.12","78.41"
"2020-08-12T00:00:00","20501","鯉魚潭水庫","294.14","78.48"
"2020-08-13T00:00:00","20501","鯉魚潭水庫","294.1","78.34"
"2020-08-14T00:00:00","20501","鯉魚潭水庫","294.06","78.21"
"2020-08-15T00:00:00","20501","鯉魚潭水庫","294.04","78.15"
"2020-08-16T00:00:00","20501","鯉魚潭水庫","294.09","78.31"
"2020-08-17T00:00:00","20501","鯉魚潭水庫","294.05","78.18"
"2020-08-18T00:00:00","20501","鯉魚潭水庫","294.03","78.11"
"2020-08-19T00:00:00","20501","鯉魚潭水庫","294.03","78.11"
"2020-08-20T00:00:00","20501","鯉魚潭水庫","294.03","78.11"
"2020-08-21T00:00:00","20501","鯉魚潭水庫","294","78.01"
"2020-08-22T00:00:00","20501","鯉魚潭水庫","293.93","77.79"
"2020-08-23T00:00:00","20501","鯉魚潭水庫","293.89","77.66"
"2020-08-24T00:00:00","20501","鯉魚潭水庫","293.89","77.66"
"2020-08-25T00:00:00","20501","鯉魚潭水庫","293.84","77.5"
"2020-08-26T00:00:00","20501","鯉魚潭水庫","293.77","77.27"
"2020-08-27T00:00:00","20501","鯉魚潭水庫","293.68","76.98"
"2020-08-28T00:00:00","20501","鯉魚潭水庫","293.61","76.76"
"2020-08-29T00:00:00","20501","鯉魚潭水庫","293.54","76.53"
"2020-08-30T00:00:00","20501","鯉魚潭水庫","293.46","76.27"
"2020-08-31T00:00:00","20501","鯉魚潭水庫","293.37","75.98"
"2020-09-01T00:00:00","20501","鯉魚潭水庫","293.26","75.63"
"2020-09-02T00:00:00","20501","鯉魚潭水庫","293.16","75.3"
"2020-09-03T00:00:00","20501","鯉魚潭水庫","293.13","75.21"
"2020-09-04T00:00:00","20501","鯉魚潭水庫","293.06","74.98"
"2020-09-05T00:00:00","20501","鯉魚潭水庫","292.95","74.63"
